Eb_No, 0.000000, BER, 0.0829066887
Eb_No, 1.000000, BER, 0.0481463649
Eb_No, 2.000000, BER, 0.0221780429
Eb_No, 3.000000, BER, 0.0091867608
Eb_No, 4.000000, BER, 0.0025959894
Eb_No, 5.000000, BER, 0.0004560000
Eb_No, 6.000000, BER, 0.0000580000
