Eb_No, 0.000000, BER, 0.1170146967
Eb_No, 1.000000, BER, 0.0658194708
Eb_No, 2.000000, BER, 0.0287426400
Eb_No, 3.000000, BER, 0.0089658458
Eb_No, 4.000000, BER, 0.0018183058
Eb_No, 5.000000, BER, 0.0002130825
Eb_No, 6.000000, BER, 0.0000131625
Eb_No, 7.000000, BER, 0.0000004308
Eb_No, 8.000000, BER, 0.0000000717
Eb_No, 9.000000, BER, 0.0000000233
Eb_No, 10.000000, BER, 0.0000000592
