Eb_No, 0.000000, SER, 0.0506455319
Eb_No, 1.000000, SER, 0.0413502128
Eb_No, 2.000000, SER, 0.0320148936
Eb_No, 3.000000, SER, 0.0227961702
Eb_No, 4.000000, SER, 0.0148157447
Eb_No, 5.000000, SER, 0.0086748936
Eb_No, 6.000000, SER, 0.0043331915
Eb_No, 7.000000, SER, 0.0018576596
Eb_No, 8.000000, SER, 0.0006521277
Eb_No, 9.000000, SER, 0.0001672340
Eb_No, 10.000000, SER, 0.0000291489
