EbNo, 1.000000,BER, 0.104609
EbNo, 1.500000,BER, 0.065484
EbNo, 2.000000,BER, 0.031656
EbNo, 2.500000,BER, 0.014156
EbNo, 3.000000,BER, 0.006422
EbNo, 3.500000,BER, 0.001031
EbNo, 4.000000,BER, 0.000281
EbNo, 4.500000,BER, 0.000000
EbNo, 5.000000,BER, 0.000000
EbNo, 5.500000,BER, 0.000000
